14:18:35,58,64,67,64,67,81,58,67,64,73,58,67,72,78,67,67,75,76,70,64,0,58,58,70,77,64,67,64,72,0,76,67,64,0,58,58,67,58,0,58,58,64,73,58,58,58,67,0,67,0,0,0,58,58,73,64,58,0,0,58,58,58;
14:18:34,67,70,58,73,67,70,75,85,67,72,70,72,80,73,76,87,83,75,76,72,77,76,76,87,92,82,77,78,73,75,82,86,98,80,76,72,73,58,67,70,89,0,76,64,58,64,70,70,87,78,58,72,64,64,67,64,76,67,58,58,0,58;
14:18:33,64,72,58,75,70,67,64,83,73,78,75,78,78,79,83,95,90,79,80,75,77,77,82,90,93,82,80,73,78,76,81,86,95,82,72,72,58,64,64,67,89,0,72,0,58,64,64,64,89,73,72,70,72,67,0,70,78,72,58,0,58,58;
14:18:32,58,67,58,0,70,58,64,83,76,75,58,67,73,80,84,93,91,86,78,78,82,81,84,91,93,82,73,70,67,70,81,82,95,78,76,72,67,64,64,58,90,70,73,72,72,58,67,76,88,73,67,67,67,64,70,67,76,72,70,64,64,58;
14:18:31,82,80,80,75,70,64,84,77,75,73,72,67,73,73,82,82,84,82,77,76,78,82,83,85,82,80,78,67,75,79,84,82,83,80,80,72,73,67,75,73,73,75,0,70,64,64,67,72,73,76,72,72,64,58,72,73,73,70,64,64,58,64;
14:18:30,79,73,64,78,81,76,73,86,81,78,67,72,75,58,82,92,87,77,73,73,72,75,82,90,93,67,75,79,80,83,82,85,97,76,77,78,81,81,81,78,86,78,78,73,64,64,70,64,86,81,72,73,70,58,67,64,79,75,67,64,58,58;
14:18:29,72,73,75,72,76,78,73,86,77,77,76,78,77,76,81,90,86,72,70,0,70,72,81,91,96,85,83,80,79,78,82,85,98,82,73,72,70,64,58,64,88,70,64,70,0,70,73,70,82,72,70,64,58,67,64,0,72,75,64,67,67,67;
14:18:28,70,67,64,58,70,0,64,75,67,73,78,92,84,72,67,72,70,75,79,76,73,77,78,84,87,76,73,72,58,64,78,58,0,58,58,0,87,67,64,64,58,70,73,58,58,58,58,64,79,72,67,64,58,64,73,64,64,58,58,58,70,0;
14:18:27,72,64,67,0,70,76,73,73,73,75,78,91,84,76,72,77,58,79,77,75,72,70,76,84,87,75,70,64,70,72,73,0,0,0,58,70,88,72,64,58,70,67,72,70,64,58,64,67,80,64,64,0,67,64,73,64,0,0,58,0,64,64;
14:18:26,0,70,70,82,67,73,77,87,73,80,79,90,81,82,81,88,75,78,73,67,83,76,76,91,92,72,81,81,79,73,83,87,96,80,81,78,85,70,77,76,87,77,70,67,75,75,76,70,83,82,67,67,72,76,67,67,78,70,64,64,72,72;
14:18:25,98,89,90,83,78,81,79,72,80,83,76,86,88,67,76,64,58,76,70,64,70,78,77,86,87,81,75,64,75,75,72,58,72,73,58,73,86,73,67,67,67,64,73,58,58,58,67,67,76,75,67,58,58,0,72,70,67,64,58,0,64,58;
14:18:24,72,70,78,81,82,79,76,84,83,67,72,86,73,76,75,89,87,82,81,81,77,77,82,88,90,76,72,75,78,76,77,85,99,83,75,72,84,70,70,72,90,70,64,64,72,64,70,72,90,78,67,58,75,75,73,64,78,73,70,58,70,76;
14:18:23,73,70,70,58,58,78,73,70,67,75,75,90,80,80,77,0,72,79,73,70,67,70,73,85,87,77,75,70,67,75,72,64,0,58,64,73,88,64,58,58,0,0,73,58,0,67,0,67,80,67,64,64,58,58,75,64,58,58,58,58,67,58;
14:18:22,70,58,72,58,70,79,58,72,70,58,78,90,87,76,76,67,67,79,67,58,64,70,75,84,89,79,73,72,70,64,77,0,58,58,67,73,88,64,64,67,58,64,73,58,58,58,0,67,81,67,67,64,58,58,72,67,58,58,58,0,67,58;
14:18:21,73,70,76,0,0,72,64,72,78,72,78,88,83,77,67,73,64,76,64,58,67,67,72,81,87,78,70,72,70,72,73,58,67,67,58,72,88,67,64,58,64,67,64,67,58,67,58,58,79,72,64,58,64,64,67,67,58,64,0,0,64,67;
14:18:20,87,73,79,78,72,82,76,67,64,76,79,90,72,82,87,83,75,78,80,76,78,86,84,83,79,86,82,76,83,87,81,82,90,89,81,75,87,78,77,72,83,81,70,77,73,70,76,70,80,58,64,67,58,67,70,72,0,70,70,0,67,58;
14:18:19,72,76,78,76,81,78,78,77,75,70,78,91,84,73,58,80,78,0,73,72,73,67,75,80,90,78,80,67,81,81,78,89,91,87,67,78,90,70,78,79,80,81,67,67,64,64,0,75,84,73,58,67,64,58,72,67,67,72,67,70,67,67;
14:18:18,70,70,67,64,77,58,78,77,78,78,78,91,84,75,58,76,67,73,76,64,64,0,75,82,89,78,72,70,72,75,67,70,72,67,0,73,87,64,64,58,64,58,64,64,58,0,64,70,79,73,67,64,70,0,72,67,58,64,64,0,64,58;
14:18:17,67,75,78,78,81,77,0,73,70,75,77,89,80,84,79,79,67,72,84,73,83,78,83,87,86,83,83,78,83,70,80,77,80,78,78,82,88,80,76,73,73,70,77,64,70,67,70,70,78,73,64,70,0,64,67,67,64,58,0,58,0,64;
14:18:16,70,67,72,64,73,80,70,70,77,72,78,90,80,78,64,58,67,76,77,72,58,70,67,81,87,73,73,70,70,0,79,75,72,72,72,70,88,58,0,0,0,58,75,58,0,58,58,64,79,72,67,58,58,58,70,70,64,58,58,58,67,67;
14:18:15,81,81,75,75,67,78,70,73,67,70,73,90,83,80,58,58,73,75,77,64,64,64,72,82,87,72,72,67,64,67,78,70,72,58,58,70,88,67,67,64,67,58,72,64,58,58,64,64,80,58,58,58,58,64,70,67,67,58,0,58,64,67;
14:18:14,58,58,58,64,58,70,72,72,70,58,76,91,82,78,78,67,64,72,77,73,70,64,73,84,87,73,73,70,64,70,76,70,58,70,58,64,89,75,64,64,67,67,73,64,70,64,58,64,80,64,64,64,64,58,72,58,0,58,58,0,67,64;
14:18:13,64,0,58,67,75,77,70,75,76,72,82,91,80,75,67,70,67,72,80,72,70,70,76,85,86,77,67,67,64,67,76,64,67,64,64,58,89,67,64,58,58,0,75,64,0,64,67,67,81,64,58,0,0,58,73,70,58,0,0,0,64,64;
14:18:12,76,72,67,64,70,79,64,64,76,72,70,91,83,67,77,73,0,70,75,75,72,75,75,84,85,75,58,70,64,64,75,58,64,0,64,67,89,70,64,58,58,64,73,58,0,58,58,58,81,64,0,0,0,58,73,67,58,58,0,58,64,67;
14:18:11,70,58,70,78,72,77,70,83,78,76,78,90,72,72,75,89,83,58,79,67,77,72,75,86,91,82,81,78,78,79,76,83,96,76,72,72,87,67,58,0,84,0,70,0,70,64,67,58,72,67,58,64,77,67,70,67,75,70,58,67,67,64;
14:18:10,75,58,64,72,67,73,64,72,75,72,81,90,82,82,77,78,72,70,79,75,78,73,78,84,84,70,70,70,70,70,73,0,0,67,67,67,89,67,58,0,64,0,70,0,0,58,58,64,79,70,58,58,58,58,73,64,58,0,58,0,67,64;
14:18:09,70,58,64,58,76,77,67,77,73,77,78,89,83,83,78,75,73,70,77,76,76,72,75,84,86,76,67,64,64,64,76,0,64,58,58,75,88,70,58,0,58,0,75,64,58,0,58,67,78,67,64,58,0,58,72,64,64,58,58,58,64,64;
14:18:08,76,73,67,72,70,77,70,67,72,73,75,91,76,79,76,72,73,73,73,75,73,70,67,82,85,73,76,67,67,67,72,58,64,64,64,72,88,72,67,58,70,64,72,64,64,64,64,58,78,64,58,64,58,64,72,64,58,0,0,58,67,67;
14:18:07,70,58,73,73,64,77,72,79,67,70,80,91,83,67,75,67,75,76,79,72,67,67,76,84,87,77,75,70,72,73,72,0,67,67,70,67,88,67,58,64,64,58,70,64,0,58,64,64,81,67,0,0,58,64,70,70,58,0,0,58,58,64;
14:18:06,80,78,76,78,80,82,79,77,76,77,82,92,82,72,78,0,67,76,73,67,64,58,70,82,86,73,73,72,70,75,75,64,0,58,67,72,88,75,64,58,64,67,77,58,0,0,58,58,78,70,58,0,0,58,72,58,0,58,58,58,67,67;
14:18:05,70,64,67,67,70,70,75,77,76,73,77,90,76,78,76,70,73,78,70,0,67,70,76,84,81,78,73,75,72,72,72,67,67,73,79,83,86,75,64,76,64,64,73,58,64,58,58,67,77,67,58,64,58,58,70,64,64,0,58,58,73,58;
14:18:04,80,73,84,87,83,84,81,78,83,84,83,89,83,86,83,80,80,86,76,84,84,78,67,86,80,75,73,72,72,67,77,73,67,64,76,78,86,70,58,64,75,67,72,67,58,64,64,64,78,67,58,58,58,64,73,64,0,58,0,67,67,64;
14:18:03,73,67,67,58,73,77,67,73,67,77,78,91,78,81,76,75,73,80,58,58,64,73,78,84,84,75,70,67,58,67,67,0,0,64,70,78,87,75,70,70,72,64,73,58,58,64,58,67,78,58,64,58,58,58,70,67,64,0,58,0,72,58;
14:18:02,72,0,64,64,64,58,72,73,76,73,72,91,82,80,81,76,70,78,73,72,75,75,77,84,86,72,58,67,72,72,70,73,67,0,0,64,88,58,64,64,58,67,58,72,58,0,64,58,78,70,58,64,64,67,70,64,67,64,0,0,64,67;
14:18:01,73,64,72,70,64,64,78,72,78,70,83,91,85,58,72,72,75,70,70,72,70,72,72,82,86,67,67,58,58,70,67,67,0,64,58,67,89,64,58,58,58,67,58,72,58,58,64,64,77,70,64,58,64,64,67,70,0,0,58,0,58,72;
14:18:00,73,0,0,58,0,73,77,64,67,67,77,89,83,82,67,77,76,64,70,64,78,72,73,83,87,77,67,58,58,76,70,64,64,58,64,58,88,58,58,58,58,64,64,67,64,58,58,64,80,72,58,58,58,67,67,70,64,0,58,64,64,67;
14:17:59,70,58,70,0,67,64,70,67,58,73,75,90,85,78,75,67,58,75,73,64,73,73,76,83,86,75,67,58,70,75,70,67,67,64,58,72,89,64,64,67,58,58,72,70,58,0,58,0,76,64,64,67,64,67,64,67,0,0,58,58,64,67;
14:17:58,76,0,67,67,73,70,64,72,64,70,79,89,83,75,64,72,67,79,75,67,70,72,77,84,87,75,72,70,70,70,72,64,58,64,64,58,88,70,64,58,58,64,73,58,0,0,58,0,78,70,58,58,58,58,67,70,58,58,0,0,58,67;
14:17:57,75,67,64,67,58,0,75,67,70,70,73,72,72,78,73,73,70,81,70,70,70,64,64,77,80,70,67,58,67,67,67,58,64,64,58,64,75,58,0,0,64,64,73,64,0,58,58,0,64,0,64,64,64,64,72,64,0,0,0,58,58,0;
14:17:56,67,64,67,58,64,70,64,72,64,72,67,75,67,67,72,76,76,77,75,67,58,64,72,76,78,70,70,67,64,64,70,58,58,64,64,64,75,0,0,0,58,58,76,0,0,58,58,58,70,0,0,0,58,64,73,64,58,0,0,58,58,58;
14:17:55,70,58,70,58,64,73,70,70,75,64,67,76,72,78,73,64,73,78,73,64,0,58,67,73,82,64,70,70,64,67,70,58,58,67,58,58,76,0,64,58,58,0,70,58,58,64,58,58,70,64,58,0,58,67,70,67,0,0,0,58,58,0;
14:17:54,64,67,64,58,70,70,72,58,70,73,73,67,76,73,64,64,72,77,76,64,58,58,72,76,81,72,58,64,64,67,72,58,64,58,0,58,78,0,0,58,58,58,75,58,58,58,58,58,67,0,58,0,58,64,70,70,58,58,58,58,58,0;
14:17:53,70,67,58,64,0,67,70,58,67,0,67,64,73,70,73,0,67,79,72,67,58,64,70,78,80,70,64,64,0,58,75,64,64,67,0,64,70,64,0,0,58,58,75,58,0,58,58,0,67,58,0,0,0,58,72,67,58,0,0,58,58,58;
14:17:52,58,58,64,67,64,64,64,73,76,58,70,73,76,0,70,72,67,77,76,67,58,70,70,77,81,72,67,64,58,67,67,64,70,0,64,64,77,58,70,58,64,58,75,58,0,0,64,58,67,58,0,64,0,67,70,58,64,0,0,0,58,0;
14:17:51,73,70,64,70,73,72,75,64,75,58,75,78,0,64,67,67,58,81,78,73,67,72,70,78,81,67,64,64,64,64,73,58,58,58,0,64,72,58,0,64,64,58,70,0,0,58,0,0,70,0,58,0,58,58,72,70,64,64,58,58,64,58;
14:17:50,67,58,70,0,67,78,67,64,58,67,64,78,70,75,67,58,70,79,78,72,58,70,58,78,80,64,58,0,67,64,73,64,58,58,64,58,75,67,0,58,64,0,70,0,67,58,0,58,64,58,58,0,0,58,72,58,64,58,0,58,58,0;
14:17:49,101,96,79,85,83,64,72,78,72,80,80,70,58,73,78,78,64,81,77,72,76,64,67,67,78,67,64,72,67,64,67,76,64,64,67,64,64,58,67,64,58,64,76,58,67,64,58,64,64,64,58,58,58,0,70,64,58,58,0,0,0,64;
14:17:48,77,0,70,58,64,72,70,72,70,58,58,81,75,70,0,77,70,78,73,58,67,67,75,78,79,72,58,0,58,64,75,58,58,67,58,67,72,58,0,0,58,58,78,0,58,58,64,58,64,58,0,58,64,64,72,58,0,0,0,58,0,0;
14:17:47,80,58,72,64,73,72,73,58,70,67,0,75,73,75,64,75,67,78,76,64,64,67,70,78,81,72,70,64,64,0,72,0,58,0,0,64,75,0,0,64,0,64,73,58,0,58,0,58,67,58,58,58,0,58,70,64,0,0,0,0,58,0;
14:17:46,88,77,73,76,58,81,78,72,64,58,75,79,75,72,64,58,72,73,75,70,70,72,73,78,78,72,58,64,64,64,76,70,67,67,0,64,73,58,58,64,64,64,78,64,64,58,67,58,67,58,0,58,58,64,72,58,0,58,0,0,0,58;
14:17:45,73,67,67,58,64,72,64,76,58,64,64,72,72,70,58,70,0,72,73,67,64,64,73,77,81,64,0,64,0,64,72,58,0,64,58,64,72,58,0,58,64,0,75,58,64,58,58,58,64,0,64,64,0,58,70,67,0,58,0,0,0,58;
14:17:44,58,67,58,70,0,70,75,64,72,70,58,76,70,77,58,58,67,70,67,64,64,0,67,78,80,70,0,72,64,67,70,58,64,58,64,0,70,64,58,64,58,58,72,70,64,58,0,58,64,64,67,0,0,58,70,64,0,58,58,0,0,0;
14:17:43,72,58,0,58,67,72,67,64,58,64,70,67,64,72,73,67,72,78,75,67,67,58,64,75,78,70,58,58,58,64,0,70,58,67,58,64,72,64,58,0,64,70,72,75,0,64,58,58,72,58,58,67,67,70,64,64,58,58,58,58,58,0;
14:17:42,70,67,64,67,77,58,73,70,70,0,70,73,70,58,64,64,72,73,75,67,70,67,70,75,80,70,64,58,67,67,67,67,58,0,58,58,67,64,0,64,58,67,58,72,58,58,58,64,67,58,58,58,58,64,70,70,0,0,58,0,64,0;
14:17:41,75,70,70,64,67,70,70,58,67,64,64,78,73,76,70,73,75,70,70,73,67,64,58,75,78,64,0,64,0,72,72,67,67,70,58,64,72,64,58,64,67,64,72,70,64,58,58,0,67,58,58,58,0,0,67,70,58,0,0,0,58,58;
14:17:40,89,76,73,73,67,64,64,64,72,58,72,67,75,73,70,72,64,64,76,72,70,72,70,67,76,70,0,58,67,67,72,58,58,0,64,64,70,67,58,0,58,70,70,0,58,58,58,64,67,0,58,0,58,58,67,58,58,58,58,0,58,58;
14:17:39,95,82,87,81,91,87,84,70,79,76,83,83,79,82,76,75,67,73,58,58,64,67,77,80,82,58,58,58,64,72,64,64,67,58,58,70,72,58,58,64,58,64,70,67,0,58,0,0,67,0,58,0,58,58,67,64,58,58,0,64,58,0;
14:17:38,84,81,76,75,72,76,64,64,67,78,67,77,77,76,77,73,67,73,75,64,64,67,70,70,80,70,67,58,67,70,72,70,70,64,64,64,67,70,67,58,58,64,78,67,64,0,0,0,64,0,0,64,58,0,72,58,64,58,0,0,0,0;
14:17:37,64,70,64,72,67,75,64,75,78,67,70,73,64,64,64,67,70,76,70,72,58,58,73,78,81,75,64,58,64,58,73,67,64,64,64,0,73,0,0,0,0,0,73,58,64,0,58,0,64,0,0,0,0,58,73,64,64,0,58,0,0,58;
14:17:36,58,58,64,58,75,80,76,0,77,64,0,67,64,72,67,58,73,77,77,75,64,64,70,78,78,70,58,67,0,58,73,67,0,67,64,70,70,64,58,0,58,0,73,58,58,0,0,0,64,58,58,0,58,58,72,67,58,58,58,58,0,0;
14:17:35,77,80,83,81,75,75,72,78,80,82,84,89,84,80,77,78,75,58,78,72,70,73,76,84,86,64,72,73,75,67,77,72,58,67,78,79,85,75,75,64,58,0,72,64,58,64,64,64,78,72,58,0,58,58,72,64,0,0,58,58,64,58;
14:17:34,76,78,76,79,80,81,80,81,76,78,84,93,78,76,0,70,75,77,78,64,58,70,70,83,86,70,64,64,0,70,81,72,64,0,64,70,90,73,70,67,67,64,72,64,0,58,64,58,78,64,64,0,58,64,67,70,64,64,67,64,70,64;
14:17:33,64,76,58,75,72,67,78,76,72,72,72,91,82,77,78,64,75,78,77,76,73,75,79,85,89,76,73,67,64,67,78,70,58,58,58,64,89,70,58,64,0,0,67,64,58,67,64,67,79,67,58,0,58,64,72,64,58,58,0,58,67,64;
14:17:32,81,73,86,87,87,84,75,82,85,85,77,88,81,81,83,83,72,84,79,82,82,79,64,87,84,79,78,78,72,67,80,78,72,70,77,80,87,58,64,64,73,75,70,0,70,72,64,58,78,67,64,64,58,58,70,67,0,58,64,64,70,64;
14:17:31,58,72,64,58,73,76,73,75,72,78,75,90,84,79,75,73,75,78,79,72,70,58,77,84,89,77,73,64,64,58,78,72,64,58,67,58,89,72,0,67,64,0,72,58,58,58,64,58,79,64,70,67,64,64,73,64,0,0,58,0,64,67;
14:17:30,58,0,64,64,73,73,73,73,73,70,80,90,87,84,76,58,79,78,77,76,76,75,77,86,89,77,70,67,0,58,75,58,58,64,58,64,88,75,64,64,58,0,73,58,0,0,58,64,79,70,64,58,58,67,70,64,0,58,0,58,64,64;
14:17:29,75,67,67,0,70,75,58,72,73,67,78,92,88,81,67,77,75,80,75,64,75,72,75,84,87,75,70,64,67,58,78,72,67,64,67,70,89,72,58,64,64,0,70,58,58,58,58,64,78,70,58,0,64,64,67,64,64,0,0,0,67,67;
14:17:28,58,58,64,58,70,73,64,64,72,73,82,92,87,78,82,78,79,82,70,72,64,72,76,84,86,73,64,58,64,0,78,67,64,58,70,72,89,67,67,67,58,58,73,64,58,58,0,64,78,67,58,58,58,64,72,64,58,0,0,64,67,67;
14:17:27,73,73,73,75,78,77,75,72,70,78,76,91,84,77,77,67,73,79,73,58,73,72,78,85,87,78,70,0,58,67,73,67,67,70,64,67,89,67,58,58,70,67,64,72,0,58,58,67,79,72,64,58,0,0,72,67,58,0,0,0,64,67;
14:17:26,73,58,64,73,76,67,67,76,76,70,77,91,86,80,72,79,72,79,76,70,73,77,75,84,89,77,70,67,67,76,72,70,64,67,70,72,89,67,58,0,64,70,0,64,67,67,0,64,79,75,67,58,70,67,67,64,58,0,58,64,64,67;
14:17:25,75,67,72,72,58,72,73,58,77,67,75,90,84,76,81,73,72,73,73,73,73,75,75,84,89,76,73,64,58,75,70,67,58,58,70,64,89,58,0,58,0,67,58,73,58,58,58,0,78,75,0,64,58,67,67,58,58,0,58,58,64,67;
14:17:24,77,72,75,64,70,64,64,75,73,72,80,93,80,80,70,72,72,76,76,70,73,72,75,85,88,76,72,67,64,72,67,73,70,0,64,64,89,67,64,64,64,64,70,67,58,67,64,64,78,70,67,58,58,64,70,67,0,58,58,0,64,64;
14:17:23,83,0,82,85,90,87,83,81,85,84,79,89,86,82,80,64,78,73,83,80,77,78,77,78,89,78,72,67,72,78,78,64,67,70,70,76,87,70,64,67,67,58,77,70,67,58,58,64,79,64,67,72,70,64,72,64,64,64,58,0,64,72;
14:17:22,73,81,79,72,67,72,70,72,77,76,76,91,78,76,77,0,70,76,78,70,73,67,75,84,87,77,75,72,64,73,73,64,64,58,58,67,89,64,0,64,64,0,75,0,58,64,58,64,79,67,67,58,64,64,72,64,58,58,58,0,67,64;
14:17:21,73,72,67,58,58,58,58,76,75,67,82,88,86,79,76,64,77,77,77,70,73,73,79,86,89,67,72,70,70,73,75,64,67,64,64,67,88,67,64,0,58,58,73,58,58,0,0,58,80,58,64,58,0,58,67,64,0,58,0,67,67,64;
14:17:20,85,79,72,67,67,81,72,67,58,70,78,90,79,78,67,64,64,78,78,76,76,70,79,86,88,78,67,72,67,70,72,67,67,58,72,73,88,72,0,72,0,58,75,58,58,58,58,67,81,58,64,58,64,58,72,64,58,58,64,64,64,67;
14:17:19,83,78,72,77,67,78,70,58,67,58,82,92,82,78,72,67,67,70,80,72,64,73,78,87,90,80,75,75,64,73,78,0,58,64,58,58,87,70,67,58,58,0,70,0,58,0,67,67,81,72,67,58,58,58,72,67,0,0,0,58,64,58;
14:17:18,72,82,83,77,78,75,78,64,72,67,78,75,72,77,67,70,58,76,67,70,64,70,72,76,78,58,64,67,67,70,70,58,64,58,58,58,75,64,0,0,58,58,76,0,0,58,64,0,67,58,58,58,58,0,72,70,58,58,0,58,64,0;
14:17:17,98,89,83,76,82,82,78,78,77,76,77,64,72,76,77,78,58,73,64,72,77,70,72,67,78,72,58,0,58,70,70,67,67,64,67,0,64,58,58,64,0,64,70,67,58,58,58,58,58,58,0,58,58,64,70,58,58,58,58,58,0,58;
14:17:16,76,67,67,70,75,67,75,67,67,58,64,78,67,76,75,67,64,67,72,72,70,64,72,77,76,67,0,0,58,64,75,67,67,58,0,0,70,58,58,64,58,0,72,58,58,0,58,0,64,58,0,58,64,58,73,67,64,0,58,58,58,0;
14:17:15,75,67,0,67,75,73,73,67,70,70,67,64,75,72,0,70,72,67,75,64,58,58,72,76,78,67,67,70,58,67,70,64,64,0,0,0,70,64,0,58,58,58,70,58,58,0,58,0,58,0,58,0,58,58,72,67,64,0,0,0,0,0;
